country,client_ip,gender,age,income,is_banned,requested_file
81,13122221618,1,2,2,0,6990
24,14111126228,0,1,0,0,6004
111,8920268194,1,5,5,0,3061
112,39102252231,0,7,4,0,6176
88,6657228199,0,6,0,0,9688
99,7511136192,0,7,2,0,5539
112,9924321223,0,0,0,0,8323
168,16715173191,0,6,7,0,3932
19,3317093188,0,7,4,0,1098
34,20920219102,1,3,2,0,4799
121,76189205118,0,2,4,0,9989
149,1881332231,0,1,1,0,2554
22,13214201104,0,5,6,0,229
148,3520838106,0,5,0,0,5162
193,12836163138,0,7,4,0,9762
74,1831990237,0,2,2,0,6896
186,22411316016,1,3,0,0,6191
163,17710071242,1,5,2,0,9429
106,150203131130,0,2,7,0,8899
126,19318465180,0,6,5,0,3335
43,12810215231,0,3,7,1,1266
17,2312291566,1,0,6,0,5141
51,2211531524,0,1,5,0,476
123,8455094,0,5,3,0,1380
72,11217924036,0,4,1,0,2574
3,10919929136,1,1,0,0,4488
13,812215835,1,1,4,0,7496
168,745174209,0,2,4,0,941
55,1711421725,1,2,5,0,1042
111,33187164208,1,2,3,0,590
61,218337389,1,6,5,0,4273
118,23438224135,1,1,3,1,9742
113,142464177,0,4,1,0,166
144,555754242,1,7,7,0,1630
141,4318815078,1,6,1,0,1332
60,23612581151,1,5,5,0,8796
60,1451114433,0,2,7,0,1925
85,99178230209,0,1,5,0,4749
87,698572214,0,7,7,0,7108
78,103195161117,1,0,7,1,8074
28,10198100218,0,1,1,0,8695
188,14724517683,1,6,5,0,8144
119,15019245224,1,3,6,0,494
39,84185224232,0,3,6,0,46
67,1284120824,1,0,6,0,3286
31,817811863,0,3,7,0,3581
181,133141125247,1,1,1,0,6350
173,47177182110,0,0,6,0,4735
153,7318213236,1,6,3,0,8428
63,195205085,0,4,6,0,4732
22,14319140193,0,7,4,0,2828
35,24010396112,0,3,0,0,8444
195,571141498,0,5,2,0,2938
24,19153311,0,7,1,0,8738
161,11020030121,0,6,2,0,8365
65,2111578628,0,7,4,0,4527
15,136129125145,1,6,7,0,9309
39,2391724615,0,0,0,0,4016
81,14422387226,1,0,1,0,1251
142,12877164,0,3,7,0,8493
149,92106117128,1,2,2,0,1603
171,19510879187,1,4,6,0,71
122,15717318368,0,2,0,0,8529
74,1831990251,1,1,0,0,3743
35,1791718190,0,2,2,0,2364
40,22024741129,0,4,6,0,8764
171,1951087999,1,1,3,0,9576
145,20324233225,1,2,3,0,9757
93,245232989,0,4,3,0,4285
70,2288553241,1,5,6,0,9788
186,9014745108,1,6,7,0,5601
151,138211224121,1,7,4,0,8280
176,59223835,1,1,1,0,5164
142,5611714543,1,7,1,0,147
86,2261291335,1,7,4,0,5493
100,8218337220,1,4,1,0,1902
168,24220855239,1,4,2,0,373
58,139757147,0,3,2,0,5854
140,278875169,0,1,6,0,7523
60,177230119190,0,4,0,0,6374
62,7762191188,0,2,1,0,1807
174,8924836224,1,6,6,0,6319
104,133125252215,0,0,6,0,2938
2,2359879169,1,6,0,0,1850
179,1758956105,1,2,3,0,5288
108,9717213157,0,3,5,0,6236
84,5124263103,0,0,2,0,8070
184,53254232103,0,2,5,0,9626
57,24120010410,1,2,6,0,8666
136,2207218551,1,4,3,0,9720
62,924998234,1,0,0,0,8767
42,16510549141,1,0,3,0,810
188,22669195239,0,1,4,0,3329
168,94209120183,0,4,6,0,5061
142,27190108167,0,2,2,0,5081
3,10222462236,0,4,6,0,3457
61,218337319,0,0,2,0,4394
135,16117717175,1,5,3,0,6807
7,63145319,0,0,1,0,4969
128,164237236231,0,3,4,0,2756
21,1139885129,1,2,1,0,4656
9,15517511627,0,3,7,0,2601
141,6810416619,1,4,6,0,8523
75,21311511123,0,6,7,0,1383
155,244222137244,1,1,5,0,4048
191,116256943,1,7,5,0,6231
78,103195161220,0,3,2,1,3523
31,140230235135,1,0,7,0,8228
95,18423313454,0,7,5,0,3600
47,173178194141,1,1,5,0,5753
68,18244113177,0,4,6,0,7720
42,16510549211,1,7,4,0,92
35,2401039653,1,5,3,0,7254
146,2251590153,0,6,5,0,1524
129,10112340155,0,7,3,0,2888
26,5538110200,0,7,2,0,4614
117,18918024619,1,3,3,0,3385
27,4153224138,1,3,5,0,5761
10,18162189223,1,7,2,0,8167
107,98249115137,0,2,6,0,9993
131,7221418280,0,4,7,0,2156
12,2625179180,1,5,5,0,7302
70,1072099399,1,7,3,0,8712
124,11220176237,1,6,5,0,9804
109,1917192204,1,1,2,0,4569
101,22812316581,0,2,2,0,451
132,17515524040,0,1,2,0,2943
183,23613918970,0,7,5,0,4434
15,1871168947,1,5,2,0,4638
68,182441138,0,0,6,0,1699
68,109170202192,1,4,0,0,4701
121,1839818493,1,7,2,0,7080
142,8512320494,1,4,7,0,7808
187,7816824154,0,3,3,0,6125
42,16510549156,1,0,1,0,8286
105,113131142206,1,0,7,0,966
3,163226141225,1,0,7,0,2114
26,12422848213,0,2,5,0,8417
86,212172183185,0,5,6,0,1456
109,1917192192,0,3,6,0,823
60,14511144111,0,0,6,0,5114
35,711224221,1,7,4,0,3254
167,19211814676,1,4,7,0,4599
177,32226143228,1,1,4,0,3102
1,16320567237,1,6,3,0,4195
3,16322614130,0,1,3,0,3041
96,13621129184,1,2,5,0,2585
2,2222232498,1,0,5,0,6172
70,5775119167,0,3,0,0,7986
59,1685913857,0,6,3,0,8695
4,1301018454,1,7,2,0,8595
121,18398184142,1,2,5,0,2700
72,56575165,0,2,5,0,4197
13,205243136104,0,3,5,0,3471
121,76189205131,1,1,4,0,6212
99,22522910961,1,7,0,0,941
52,205022277,0,2,4,0,4152
35,2171424116,1,7,3,0,9365
154,24520210133,0,2,1,0,8525
131,1133370218,0,6,3,0,3059
107,135113248132,1,2,6,0,5251
23,2405413965,1,5,3,0,8085
183,23105197103,0,7,5,0,6143
100,222387150,0,2,7,0,3733
140,278875194,0,2,6,0,6477
40,17516137206,0,7,7,0,9270
115,1476966154,0,6,1,0,7910
5,206210127210,1,5,0,0,5274
61,2183373233,1,7,7,0,1015
87,2233132131,0,3,0,0,5388
152,13912317150,1,2,5,0,5102
185,5925467169,0,2,5,0,5711
78,103195161183,0,5,6,1,5657
135,214161688,1,4,7,0,6992
171,79251182106,0,3,2,0,8717
99,83166242,1,3,0,0,6160
19,24414121189,1,6,2,0,6382
68,4822824739,0,7,1,0,1667
30,15420268125,0,6,1,0,6108
85,12424312189,0,1,7,0,8160
145,1121231626,0,4,3,0,9939
147,20814254231,0,0,7,0,847
92,1661171217,1,6,3,0,5956
182,3124181179,0,2,1,0,9129
63,1952050244,1,1,0,0,3516
26,49105202167,1,6,3,0,5339
138,1399317120,0,0,1,0,7847
95,214200224162,0,1,7,0,3203
75,9321207152,1,0,1,0,8844
105,113131142251,0,1,6,0,190
33,7129181107,1,2,0,0,9653
8,219200134134,0,1,1,0,4238
151,13820946244,1,1,7,0,8382
60,712082238,0,3,1,0,6334
134,215186154161,1,6,7,0,3233
128,113268781,0,6,3,0,6093
106,15020313143,0,4,7,0,9478
107,15841162216,1,1,3,0,9610
3,23262894,0,0,5,0,418
144,555754216,0,3,5,0,5778
162,49193210189,1,4,7,0,3506
156,721044075,1,4,7,0,5460
169,16517180147,0,3,7,0,7434
25,17416222070,0,7,1,0,269
94,5112747141,0,7,0,0,7171
28,206234110124,0,7,4,0,3821
164,30707183,1,4,6,0,4188
20,2059221173,1,2,3,0,8372
195,57114149238,1,0,5,0,8648
159,13616320788,0,3,3,0,6544
27,1102149636,1,4,7,0,5432
107,190299783,1,7,4,0,5873
182,312418148,0,0,3,0,3135
149,14620279143,1,7,6,0,1984
24,403513170,1,5,6,0,6539
30,16511811772,1,7,1,0,6901
43,1281021565,1,2,1,1,4021
163,686414356,1,4,1,0,1783
194,881019387,0,3,0,0,9205
55,16714671160,1,4,3,0,2
67,1284120849,0,0,2,0,6721
132,134130145219,1,5,2,0,5826
135,1611771717,0,6,3,0,8461
186,485213146,0,3,3,0,6500
54,20386808,1,0,5,0,3901
69,134238231234,1,2,4,0,4712
14,147155195116,1,2,3,0,2662
142,8512320483,1,7,7,0,3172
184,5325423232,0,6,4,0,5726
11,16811719272,1,5,3,0,877
105,11313114273,1,2,5,0,1829
161,1341768456,1,0,3,0,7620
48,178869532,1,2,7,0,5331
180,20013221010,1,6,6,0,837
67,12841208150,1,6,7,0,3271
184,491517244,1,4,4,0,9403
41,19819234178,0,6,7,0,6466
184,491517141,0,5,2,0,7646
98,8119620045,1,0,0,0,5947
116,18017672120,1,1,0,0,5196
91,61552595,1,2,3,0,1004
8,219200134102,1,1,1,0,7029
21,245203203163,0,2,0,0,2128
150,17116539,1,7,6,0,7825
101,83603768,0,4,6,0,6448
54,1076548132,0,7,4,0,282
120,159334495,0,6,1,0,7728
0,212178776,0,2,7,0,964
160,691653147,0,4,4,0,4251
127,138385136,0,4,3,1,538
44,59746172,0,4,7,0,6168
52,2050222181,0,3,7,0,6509
107,5315127131,0,3,0,0,2726
32,14917415196,0,7,5,0,7942
5,1041822951,0,3,4,0,9197
25,9023622389,0,2,4,0,7809
36,2348938143,0,3,4,0,9723
66,1082069148,0,7,2,0,5809
121,241239122230,1,1,6,0,3492
121,6319625065,0,2,0,0,7817
47,19428212201,1,3,1,0,6698
16,170246233160,0,3,0,0,7797
67,1284120867,0,4,7,0,2974
92,3123018389,0,4,0,0,4341
29,411249216,1,3,5,0,1099
87,20713520678,1,1,7,0,5142
30,720490217,1,5,7,0,1329
26,1242284886,1,0,7,0,8028
125,606880237,1,7,2,0,3344
119,15019245123,1,4,3,0,3200
111,892026898,0,2,7,0,6416
119,150192452,0,6,2,0,1937
144,555754210,1,6,2,0,5274
128,113268751,1,3,5,0,6196
60,2361258173,0,4,3,0,1310
59,2181323976,1,6,2,0,5168
160,16110717194,1,1,2,0,6077
108,10117495,1,4,7,0,8637
20,81138137242,1,4,7,0,2447
137,22810999211,1,6,7,0,2841
151,343844171,0,0,1,0,944
36,2348938184,1,5,7,0,9502
27,183139245243,0,2,7,0,8572
140,199122199214,0,4,2,0,5519
46,183104182238,1,1,6,0,1311
101,225219202101,1,2,4,0,7467
187,78168241153,0,2,5,0,5951
148,3520838127,0,7,3,0,8943
132,6211577,1,6,6,0,1367
81,23241479,1,6,6,0,5775
77,17919918996,1,2,7,0,5726
154,24520210124,1,2,7,0,2382
125,606880130,0,3,4,0,9807
91,615525148,0,6,0,0,4069
120,22578566,0,4,5,0,5477
51,4925121817,0,0,1,0,6347
133,14916845184,0,6,7,0,5082
91,615525122,0,2,5,0,5193
153,1148520052,1,1,4,0,5775
144,55575437,1,7,6,0,7645
33,19619396151,1,3,6,0,6814
53,15317412197,1,2,2,0,5984
8,8024126147,0,7,3,0,3878
11,1322619810,1,5,5,0,2501
10,18162189248,1,1,5,0,1780
6,913124111,0,6,2,0,3014
75,1521488050,0,6,0,0,3004
146,245175229,1,4,0,0,5885
42,16510549144,0,2,2,0,9283
106,4823471150,0,5,4,0,2193
92,5110364108,1,6,0,0,3158
5,22950249190,0,6,7,0,460
148,3520838169,0,0,5,0,5061
127,138385151,1,4,1,1,1441
107,1584116248,0,7,4,0,9220
178,667917665,1,3,1,0,7289
194,25208145116,1,7,4,0,6549
7,1182365471,0,0,6,0,7889
139,17522415195,1,0,3,0,4910
127,104248219,1,0,6,1,9456
115,147696637,1,0,7,0,6858
98,7697100179,1,6,5,0,8775
28,10198100164,1,5,2,0,5917
91,61552559,1,5,7,0,8756
98,7697100230,0,0,7,0,3894
46,18310418296,0,5,5,0,6439
183,2361391891,0,7,0,0,5021
103,12853175143,1,3,0,0,9034
156,19012144192,1,4,2,0,5039
34,9911321193,0,4,2,0,7848
46,183104182155,1,4,7,0,9782
96,2438712724,1,7,6,0,2749
76,551912029,1,4,0,0,8141
100,821833785,1,7,2,0,8801
145,203242336,0,1,3,0,4625
7,631453116,0,3,5,0,9279
79,206161205169,0,3,0,1,4963
43,2257882219,1,4,4,1,4212
3,232628166,0,0,1,0,7998
81,15024322714,1,4,1,0,608
137,148146198234,1,2,1,0,2453
3,2850106179,0,5,5,0,2858
107,98249115214,1,3,7,0,2288
132,62115746,1,7,5,0,6841
99,114391207,0,0,5,0,6955
173,4717718233,1,0,6,0,3911
163,210162186244,1,1,2,0,3182
178,92124585,0,3,4,0,3940
25,90236223223,0,2,5,0,8130
164,160495392,0,7,4,0,6967
43,201858716,1,7,3,1,3867
63,195205015,0,3,1,0,1687
154,1010822275,1,7,6,0,3298
189,7025215620,0,2,6,0,540
85,1819158105,0,3,3,0,5892
52,2712415925,0,5,1,0,6974
59,218132397,1,6,4,0,2981
78,10319516151,0,3,6,1,5360
125,12712410,1,7,6,0,814
97,18620772196,1,1,2,1,5161
130,2011256193,0,0,3,0,6562
110,278818821,0,7,4,0,4963
11,132261983,1,0,4,0,1528
139,1752241557,0,1,4,0,9173
44,49190618,0,0,6,0,2499
131,2161476179,1,1,0,0,7779
62,7762191154,0,2,6,0,6249
195,57114149104,0,3,1,0,8422
112,13027185224,0,4,0,0,9854
16,12716036167,0,5,1,0,5687
127,10424820,1,7,2,1,7516
7,6314531215,1,7,1,0,3838
33,16460129155,1,6,2,0,9017
29,12115190222,0,4,2,0,1206
65,21115786132,1,5,3,0,9352
129,13511710313,1,0,4,0,3932
156,19576107,1,2,0,0,2727
116,591902948,0,3,5,0,2679
75,841236195,0,4,6,0,238
165,811356390,0,6,7,0,2678
167,19211814647,0,1,7,0,7459
148,35208382,1,4,5,0,908
188,22669195211,1,5,3,0,2843
178,92124576,0,3,6,0,1798
185,639915288,1,1,1,0,486
191,133221133,0,4,0,0,6384
100,2223871197,1,7,3,0,4479
158,22723417583,0,7,5,0,1385
176,1152449896,0,6,6,0,4131
123,18480120207,0,0,7,0,3488
142,85123204111,1,2,2,0,7744
136,12317480213,1,6,0,0,2557
8,802412621,0,7,2,0,3986
45,61413325,1,2,0,0,4604
189,70252156165,0,3,4,0,5053
143,14410317294,1,7,6,0,6660
188,147245176239,0,5,5,0,1128
156,19012144160,0,3,2,0,7693
83,20625021561,0,2,0,0,5069
65,21115786177,1,6,6,0,8793
121,18398184230,0,2,2,0,7250
113,11124284172,1,1,6,0,7235
50,2344385102,1,3,2,0,9
46,18310418270,0,0,7,0,1300
86,2261291326,1,2,3,0,9266
97,18620772114,0,3,3,1,344
18,20525319064,1,7,4,0,4661
60,40588169,1,7,4,0,3055
61,2183373215,0,7,5,0,475
117,18918024686,0,5,3,0,9948
194,131114156208,0,0,1,0,2147
132,13413014536,0,5,3,0,7043
176,2011191654,0,2,5,0,47
172,2211229252,1,5,6,0,1799
189,99045126,0,6,2,0,2606
105,113131142162,1,2,1,0,4689
56,70112241158,1,7,6,0,5574
92,1881352065,1,7,0,0,4113
102,2415712164,1,1,6,0,2671
148,3520838214,0,4,7,0,268
126,19318465146,0,2,4,0,4795
34,20920219138,0,5,2,0,624
125,127124122,1,4,0,0,9452
89,180102176252,0,3,2,0,3693
12,50212172219,1,6,7,0,4383
40,173166107117,1,2,6,0,2762
138,10260109157,0,4,6,0,2746
76,235181109164,0,0,3,0,4854
1,2031860220,1,6,6,0,9280
25,17165217168,1,1,1,0,4602
178,52191228117,1,5,1,0,8169
90,117115177,1,6,1,0,8100
50,234438560,0,5,2,0,8279
82,378515376,0,3,7,0,7532
77,179199189213,1,2,3,0,592
33,19619396224,0,3,4,0,1381
110,278818872,0,7,2,0,7069
98,81196200254,1,3,6,0,3748
18,14620415746,1,2,1,0,339
172,43164237115,1,1,7,0,7275
111,33187164107,1,5,5,0,9611
135,16117717201,1,3,0,0,1070
31,14023023598,0,4,0,0,1181
163,6864143121,1,2,6,0,5367
53,148253215132,1,6,6,0,5401
165,8113563253,1,0,7,0,6136
134,215186154249,0,5,6,0,7310
98,143112104110,1,3,2,0,3750
108,101174141,0,2,4,0,6724
105,11313114223,1,0,4,0,8375
17,2312291538,1,2,2,0,7508
143,144103172173,1,0,3,0,8250
64,23321731,0,4,4,0,803
58,1397571227,1,7,7,0,555
26,3531143228,0,4,1,0,4634
176,2222777180,1,1,6,0,3664
13,14618514237,0,5,5,0,8240
187,18378235226,1,7,1,0,7889
159,136163207146,1,7,6,0,8103
156,19012144239,1,1,2,0,3447
144,55575439,1,6,5,0,169
79,206161205135,1,5,6,1,1517
61,2183373115,1,0,3,0,2544
119,1501924534,1,3,0,0,1750
150,2162157468,1,6,5,0,8173
196,22722515459,0,0,0,1,3384
183,238199164193,1,5,5,0,3672
133,14219914680,1,3,2,0,6751
31,140230235143,0,3,0,0,9271
57,1755510186,1,7,0,0,1449
63,1952050160,0,5,4,0,3969
151,1296213920,0,5,4,0,2932
71,5717023233,1,1,3,0,4262
10,1816218989,1,3,0,0,4522
33,164601292,0,1,3,0,3241
26,1242284867,0,7,1,0,2126
141,9538172239,0,1,0,0,2110
90,14936204,1,0,6,0,1700
146,224227121151,0,5,1,0,9088
106,15020313168,0,2,1,0,4826
24,8915423776,1,1,0,0,9080
65,2111578653,0,0,5,0,2023
54,2038680195,0,7,3,0,1082
134,215186154233,0,2,5,0,7155
191,24417315680,0,7,1,0,7482
81,11813414363,1,4,6,0,9355
155,244222137102,1,6,2,0,5002
60,7416198118,0,0,6,0,9518
158,4442141214,1,0,3,0,6347
99,8316624182,1,7,0,0,6017
63,1952050101,0,2,2,0,4289
186,12615118027,1,4,1,0,7622
156,18283651,1,4,4,0,9016
151,1296213929,0,6,1,0,9569
6,21420327164,0,1,0,0,2130
188,2266919510,1,0,4,0,3344
112,131254135136,1,4,7,0,8365
68,48228247216,0,6,6,0,2392
182,1981952485,0,1,6,0,5544
66,206163205113,0,3,0,0,2782
123,223168187239,1,4,2,0,9608
165,135448490,0,1,5,0,4330
73,238128218119,1,7,1,0,3251
115,7224147212,0,7,0,0,2250
64,233217168,1,7,3,0,6064
72,112179240143,0,4,3,0,5107
91,61552593,0,2,4,0,4156
176,224213171116,1,4,0,0,5148
183,238199164204,0,2,1,0,4970
186,204614016,0,6,0,0,8080
42,1651054999,0,1,6,0,4231
125,606880135,1,0,6,0,2548
87,173243179160,1,2,1,0,7362
35,2171424180,0,4,2,0,2662
196,24131136212,0,2,2,1,6033
192,8952214191,1,6,0,0,5237
142,5611714521,0,2,2,0,2467
6,913124237,0,1,4,0,1585
186,148137165142,1,7,5,0,7838
149,2212215158,0,4,7,0,9657
16,19061218,1,7,1,0,4226
92,792451377,0,3,1,0,3360
158,227234175145,1,1,3,0,6940
62,1251144765,1,3,1,0,9082
77,17919918946,1,7,1,0,4018
40,261447537,0,6,6,0,1367
63,195205048,0,2,6,0,4710
108,14543235131,0,2,1,0,9097
52,27124159194,1,1,1,0,2166
102,24157121180,1,1,4,0,1017
53,23523216209,1,1,0,0,8399
149,14620279188,1,7,6,0,7509
185,1487762198,0,7,2,0,1976
36,10077136214,1,0,2,0,2517
141,58170123214,1,2,6,0,3561
131,149190153196,1,3,0,0,2596
183,2310519719,1,1,6,0,5337
134,215186154131,0,7,6,0,2207
53,638953249,0,2,3,0,5401
33,19619396242,1,6,3,0,9330
6,913124163,1,5,2,0,3422
9,14183157250,0,1,1,0,6477
44,4919061139,1,3,7,0,4339
71,571702345,0,3,7,0,6403
96,13621129243,1,2,1,0,8911
177,191196131111,0,6,2,0,3208
149,2212215105,0,3,1,0,797
158,227234175235,0,7,7,0,4226
71,1299755172,0,6,6,0,4462
83,1604542,1,7,4,0,1905
133,14916845182,1,0,3,0,4246
79,923352122,0,1,3,1,7600
17,23122915234,1,2,5,0,7964
37,1642543336,0,0,3,0,7184
59,1685913869,1,7,4,0,2920
189,102799841,1,4,2,0,2336
132,17515524084,1,7,0,0,6688
10,1816218936,1,7,3,0,4281
11,232177254110,0,5,6,0,4793
153,7318213243,1,3,5,0,7195
178,52191228205,0,6,1,0,4866
182,22822117078,0,1,0,0,4091
147,20814254179,0,3,7,0,7430
35,223435237,0,1,1,0,1294
8,21920013482,0,1,2,0,9595
191,1162569167,0,6,3,0,7951
96,180248162204,1,6,5,0,9294
120,8124098249,1,0,7,0,7073
61,2183373154,1,4,7,0,4602
103,11012395224,0,5,4,0,7010
157,226174213167,0,0,4,0,9737
7,11823654211,1,4,1,0,9582
180,200132210109,0,5,5,0,1502
70,10720993127,0,7,4,0,3033
63,1952050253,1,3,5,0,7680
22,110477134,1,2,2,0,2266
61,2183373181,1,2,2,0,9215
19,244141215,0,7,2,0,2397
108,1162186880,0,1,6,0,7896
120,158196112147,0,4,4,0,1958
64,233217184,1,0,5,0,9365
113,24115216297,0,3,6,0,9989
182,3124181154,0,7,1,0,4165
82,3718019225,0,0,0,0,8288
142,21890130166,1,7,1,0,8819
43,7611219103,0,7,7,1,3169
8,2057721156,0,6,0,0,3667
116,1801767263,0,0,1,0,9282
99,83166242,1,4,7,0,347
101,228123165204,0,7,4,0,4610
97,1862077219,1,5,2,1,8425
55,12215155222,0,1,6,0,3104
149,14620279242,1,7,4,0,2292
158,4442141116,0,6,4,0,7545
27,4153224202,0,7,2,0,1323
10,1816218922,0,6,2,0,4345
38,126216165138,1,5,3,0,7472
152,118551868,0,0,7,0,3063
96,24387127151,0,2,1,0,1798
126,682042659,1,7,2,0,8201
27,5734116128,0,2,6,0,2463
145,13012211289,0,5,6,0,2027
85,8710788140,1,2,3,0,3123
31,10320921948,0,1,2,0,7463
63,195205094,0,3,4,0,5266
114,2415121227,0,6,2,0,9458
172,242146185212,0,0,6,0,2273
148,352083849,1,6,7,0,4312
58,139757175,1,1,7,0,9038
168,13216492195,1,0,3,0,7701
139,37123175107,0,1,0,0,4726
46,18310418272,1,0,4,0,6662
85,99178230230,0,7,0,0,8722
60,134177211147,0,6,1,0,750
174,8924836176,1,6,6,0,3433
9,6885175213,1,4,0,0,3780
62,9522297248,1,6,7,0,866
51,4012411176,1,3,3,0,7764
60,741619833,1,3,3,0,6462
94,20913032152,1,7,2,0,6837
11,232177254248,0,0,4,0,1645
169,16517180183,1,5,3,0,1420
27,65626159,1,5,4,0,912
176,16567108134,0,0,2,0,6070
15,46165027,0,2,5,0,4176
161,10512416287,0,0,6,0,4498
124,109584553,0,0,7,0,7801
140,199122199228,1,0,3,0,9942
13,23612181190,1,2,0,0,1520
180,1711241129,1,6,3,0,3229
135,21416162,0,7,2,0,164
122,196101155151,1,2,6,0,655
125,127124122,1,4,5,0,9794
73,82235253219,0,5,0,0,9973
150,126112389,1,0,1,0,1916
97,18620772179,1,1,2,1,3355
88,522141194,0,3,6,0,4740
24,14111126155,1,1,5,0,9467
179,1755219736,1,1,5,0,4960
172,20317261,0,0,1,0,2845
82,3785153245,1,7,6,0,848
122,196101155165,1,1,3,0,9368
19,24414121143,1,2,3,0,3145
190,173245162209,1,5,4,0,8289
113,2005620141,1,1,0,0,571
22,1431914077,1,4,5,0,9964
122,20819716419,1,6,7,0,7481
55,191512832,0,2,0,0,2222
20,205922128,0,1,6,0,5255
104,20423744176,1,3,6,0,6500
193,12836163205,0,4,4,0,345
133,119016837,0,6,0,0,4197
172,203172153,0,7,2,0,2498
43,389284153,0,3,4,1,8600
28,5048219191,1,4,5,0,1227
186,22411316045,1,0,1,0,7308
52,4136130102,0,0,7,0,9902
31,14023023571,1,2,0,0,6568
168,13216492154,0,0,7,0,4786
167,11115324042,0,7,1,0,7681
97,18620772172,0,6,1,1,1797
137,42495838,1,3,7,0,4651
23,156116104211,1,6,6,0,234
163,17710071203,1,5,6,0,5201
2,16983122187,0,3,1,0,2354
89,4221232116,1,0,2,0,5617
184,20677147198,1,0,0,0,5832
83,160454122,1,7,1,0,3528
177,239207184229,1,6,6,0,4227
22,13214201234,0,7,1,0,9765
49,20240214251,0,0,3,0,973
118,23438224199,1,6,7,1,7734
80,216524385,1,7,1,0,5003
192,895221480,1,3,2,0,1722
114,18798167214,1,3,3,0,855
184,2208069239,0,3,1,0,6657
153,11485200242,0,5,7,0,8949
159,13616320743,1,1,6,0,1232
120,17991124223,0,6,7,0,3221
192,12149224106,0,3,1,0,9596
125,606880203,1,7,1,0,9443
53,2383743102,1,0,4,0,6238
171,1951087933,0,3,0,0,8074
105,11313114255,1,1,2,0,7344
143,14410317295,0,4,3,0,1715
100,2223871109,0,3,0,0,7517
120,1593344247,0,1,5,0,3610
151,87933871,1,1,2,0,9869
127,138385111,1,6,5,1,4172
154,2452021017,0,5,7,0,4766
6,4152206122,1,5,3,0,9476
163,210162186111,1,5,1,0,8931
40,149162240208,1,5,1,0,2469
168,16715173200,0,4,5,0,4247
19,1822215212,1,5,1,0,9324
128,80230109207,0,0,0,0,707
121,24123912258,1,7,6,0,2536
180,223212294,1,4,0,0,3151
104,1466969222,0,0,0,0,6089
0,8522054169,1,7,6,0,2345
50,2344385249,1,7,3,0,3954
96,1362112990,0,1,0,0,6123
74,183199019,1,5,6,0,7194
165,13016113451,0,1,7,0,4940
140,2181192487,0,6,5,0,1799
90,14936210,1,7,3,0,3874
115,1476966116,0,5,3,0,2510
87,206240315,1,0,5,0,2229
43,389284173,1,3,1,1,3479
189,117203160133,1,3,0,0,7599
174,8345128217,0,6,5,0,9485
33,1646012991,0,0,3,0,8231
104,15539171221,0,1,5,0,2999
30,13980247163,0,4,3,0,4967
94,511274745,0,2,2,0,3830
140,225156136170,0,6,5,0,634
123,84550236,0,0,0,0,3221
78,103195161215,0,7,5,1,3907
131,149190153231,0,6,0,0,3446
118,23438224210,0,7,3,1,9894
22,3817669169,0,4,5,0,4561
4,1801035215,1,2,6,0,5619
47,20719015210,0,2,2,0,7135
4,13010184220,1,3,5,0,8722
153,731821336,0,0,0,0,8461
186,9014745176,1,7,5,0,5467
186,86453268,0,4,1,0,3951
172,221122929,1,2,7,0,945
113,1112428477,0,1,5,0,6433
53,1531741211,0,3,2,0,2253
53,2383743249,1,6,5,0,4831
135,20816101213,0,3,7,0,3178
152,1391231758,0,2,5,0,8873
40,22024741249,1,0,7,0,9421
107,135113248235,0,1,3,0,1908
121,1537524628,0,6,1,0,5389
194,12222519775,0,5,1,0,9985
51,1704942189,1,0,2,0,8009
166,236234253110,1,1,5,1,6523
136,488068106,1,4,7,0,9556
15,5531181177,0,2,4,0,9002
113,24115216235,1,7,6,0,3885
82,192887133,1,6,7,0,7599
19,33170930,0,2,4,0,4117
30,4914540151,0,0,5,0,1954
171,1951087947,0,2,2,0,3982
175,19435174137,1,3,6,0,470
26,49105202157,1,3,1,0,1643
117,18918024613,0,4,5,0,1335
1,203186043,1,0,2,0,3853
72,11217924028,0,5,3,0,9153
169,1651718040,0,3,5,0,2786
117,189180246156,0,5,7,0,1984
27,65626160,0,1,1,0,4681
26,49105202201,0,2,0,0,3584
3,21117415215,1,4,4,0,5800
15,15719114149,1,2,1,0,1484
10,18162189189,0,2,1,0,4876
82,37180192194,1,0,0,0,2158
149,18813324,1,4,1,0,7465
33,3743193230,0,7,6,0,4441
47,104194182206,0,7,0,0,9862
4,180103523,1,1,6,0,7266
176,1152449832,1,7,3,0,6471
16,1335692,0,3,7,0,2746
165,130161134201,1,4,1,0,5563
145,4916712140,1,5,3,0,4694
147,2081425471,0,4,0,0,1092
150,134171157123,1,3,6,0,211
196,2819125226,0,4,2,1,5419
81,22131473,0,6,7,0,1626
74,1831990251,0,1,4,0,9377
132,13413014556,0,4,1,0,1873
27,158521129,1,7,0,0,9827
147,2081425437,1,3,4,0,6907
97,1862077212,0,3,0,1,137
182,3124181243,0,2,4,0,7122
195,5711414949,1,2,3,0,8449
185,589190163,0,5,2,0,4621
57,104049,1,1,4,0,8857
192,98182343,1,0,2,0,1570
145,11212316150,1,6,0,0,9120
175,1943517473,1,1,0,0,2447
173,192979336,0,1,3,0,8009
125,60688064,1,1,3,0,9515
165,1354484210,1,3,6,0,2246
101,823245167,1,4,6,0,8875
88,2251968239,1,3,6,0,6276
100,17718021124,0,6,7,0,1336
52,141233248125,1,0,7,0,6845
